      Date | Open    | High    |  Low    | Close   | Adj Cl… |    Volume
2020-01-16 | 6039.62 | 6058.97 | 6021.03 | 6039.03 | 6039.03 |  76032900
2020-01-17 | 6066.29 | 6109.81 | 6066.29 | 6100.72 | 6100.72 |  79316600
2020-01-20 | 6092.97 | 6094.09 | 6071.17 | 6078.54 | 6078.54 |  41270000
2020-01-21 | 6034.24 | 6045.99 | 5994.17 | 6045.99 | 6045.99 |  63922800
2020-01-22 | 6053.85 | 6069.26 | 6005.77 | 6010.98 | 6010.98 |  69408800
2020-01-23 | 5992.47 | 6024.32 | 5961.87 | 5971.79 | 5971.79 |  90037200
2020-01-24 | 6019.60 | 6064.55 | 6016.77 | 6024.26 | 6024.26 |  82330600
2020-01-27 | 5924.06 | 5942.83 | 5851.00 | 5863.02 | 5863.02 | 104036300
2020-01-28 | 5886.81 | 5933.72 | 5857.23 | 5925.82 | 5925.82 |  84491600
2020-01-29 | 5921.97 | 5969.73 | 5916.23 | 5954.89 | 5954.89 |  74107000
2020-01-30 | 5886.02 | 5904.08 | 5846.45 | 5871.77 | 5871.77 |  89992200
2020-01-31 | 5891.71 | 5894.69 | 5799.04 | 5806.34 | 5806.34 | 101862600
2020-02-03 | 5822.04 | 5857.40 | 5804.14 | 5832.51 | 5832.51 |  75677800
2020-02-04 | 5863.36 | 5935.05 | 5862.82 | 5935.05 | 5935.05 |  85595000
2020-02-05 | 5919.06 | 6004.33 | 5912.49 | 5985.40 | 5985.40 | 107839000
2020-02-06 | 6045.04 | 6050.94 | 6008.55 | 6038.18 | 6038.18 | 106153100
2020-02-07 | 6027.54 | 6044.97 | 5999.95 | 6029.75 | 6029.75 |  82348500
2020-02-10 | 6008.48 | 6018.31 | 5993.91 | 6015.67 | 6015.67 |  65703100
2020-02-11 | 6047.96 | 6060.97 | 6032.79 | 6054.76 | 6054.76 |  81568400
2020-02-12 | 6064.25 | 6104.73 | 6062.97 | 6104.73 | 6104.73 |  92681200
2020-02-13 | 6076.92 | 6098.26 | 6028.28 | 6093.14 | 6093.14 |  92665700
2020-02-14 | 6096.07 | 6096.07 | 6067.14 | 6069.35 | 6069.35 |  77985500
2020-02-17 | 6079.53 | 6088.60 | 6064.92 | 6085.95 | 6085.95 |  58001900
2020-02-18 | 6042.38 | 6079.50 | 6039.94 | 6056.82 | 6056.82 |  89930300
2020-02-19 | 6086.11 | 6111.41 | 6072.66 | 6111.24 | 6111.24 |  80156900
2020-02-20 | 6105.17 | 6110.95 | 6062.30 | 6062.30 | 6062.30 |  91055800
2020-02-21 | 6035.03 | 6067.29 | 5995.14 | 6029.72 | 6029.72 |  97327600
2020-02-24 | 5875.86 | 5884.86 | 5765.17 | 5791.87 | 5791.87 | 175269600
2020-02-25 | 5825.37 | 5828.46 | 5670.71 | 5679.68 | 5679.68 | 143623800
2020-02-26 | 5646.14 | 5707.31 | 5526.14 | 5684.55 | 5684.55 | 161976300
2020-02-27 | 5571.72 | 5613.72 | 5421.31 | 5495.60 | 5495.60 | 216328100
2020-02-28 | 5310.82 | 5376.05 | 5229.56 | 5309.90 | 5309.90 | 268468000
2020-03-02 | 5416.02 | 5430.05 | 5197.57 | 5333.52 | 5333.52 | 201844000
2020-03-03 | 5408.15 | 5509.28 | 5371.66 | 5393.17 | 5393.17 | 186265500
2020-03-04 | 5400.43 | 5493.25 | 5357.35 | 5464.89 | 5464.89 | 152463500
2020-03-05 | 5490.52 | 5494.16 | 5329.24 | 5361.10 | 5361.10 | 155475900
2020-03-06 | 5253.82 | 5284.08 | 5117.57 | 5139.11 | 5139.11 | 198425500
2020-03-09 | 4845.27 | 4863.34 | 4691.20 | 4707.91 | 4707.91 | 329160800
2020-03-10 | 4770.62 | 4924.84 | 4615.16 | 4636.61 | 4636.61 | 280309600
2020-03-11 | 4716.22 | 4766.00 | 4603.05 | 4610.25 | 4610.25 | 206895800
2020-03-12 | 4374.67 | 4404.26 | 4025.89 | 4044.26 | 4044.26 | 371403200
2020-03-13 | 4234.37 | 4438.51 | 4055.19 | 4118.36 | 4118.36 | 326461800
2020-03-16 | 3886.82 | 3962.01 | 3632.06 | 3881.46 | 3881.46 | 311603900
2020-03-17 | 4041.33 | 4042.46 | 3759.00 | 3991.78 | 3991.78 | 225787000
2020-03-18 | 3905.53 | 3908.72 | 3726.45 | 3754.84 | 3754.84 | 214274700
2020-03-19 | 3833.99 | 3909.15 | 3691.08 | 3855.50 | 3855.50 | 199534100
2020-03-20 | 4066.79 | 4109.11 | 3984.30 | 4048.80 | 4048.80 | 271872900
2020-03-23 | 3869.01 | 4097.82 | 3851.17 | 3914.31 | 3914.31 | 195845200
2020-03-24 | 4087.61 | 4242.70 | 4038.06 | 4242.70 | 4242.70 | 185439800
2020-03-25 | 4339.71 | 4453.01 | 4221.32 | 4432.30 | 4432.30 | 176942500
2020-03-26 | 4332.79 | 4543.58 | 4296.06 | 4543.58 | 4543.58 | 150657300
2020-03-27 | 4433.95 | 4471.37 | 4288.66 | 4351.49 | 4351.49 | 144021100
2020-03-30 | 4362.09 | 4379.15 | 4216.41 | 4378.51 | 4378.51 | 119404100
2020-03-31 | 4437.78 | 4468.52 | 4309.72 | 4396.12 | 4396.12 | 151397700
2020-04-01 | 4259.94 | 4266.69 | 4186.45 | 4207.24 | 4207.24 | 141856100
2020-04-02 | 4243.84 | 4265.56 | 4143.16 | 4220.96 | 4220.96 | 135203200
2020-04-03 | 4204.81 | 4214.59 | 4142.28 | 4154.58 | 4154.58 | 124037700
2020-04-06 | 4298.50 | 4353.21 | 4268.52 | 4346.14 | 4346.14 | 141469800
2020-04-07 | 4489.40 | 4527.60 | 4379.27 | 4438.27 | 4438.27 | 146543100
2020-04-08 | 4397.36 | 4442.75 | 4333.09 | 4442.75 | 4442.75 |  96256500
2020-04-09 | 4512.30 | 4543.69 | 4409.04 | 4506.85 | 4506.85 | 126589000
2020-04-14 | 4553.55 | 4577.84 | 4497.56 | 4523.91 | 4523.91 | 104764600
2020-04-15 | 4511.87 | 4525.50 | 4335.59 | 4353.72 | 4353.72 | 119358000
2020-04-16 | 4402.38 | 4418.65 | 4318.90 | 4350.16 | 4350.16 | 107745200
2020-04-17 | 4470.92 | 4550.78 | 4464.09 | 4499.01 | 4499.01 | 134393000
2020-04-20 | 4531.34 | 4531.34 | 4426.24 | 4528.30 | 4528.30 |  79833400
2020-04-21 | 4467.49 | 4477.31 | 4357.46 | 4357.46 | 4357.46 |  98896700
2020-04-22 | 4382.20 | 4417.57 | 4361.44 | 4411.80 | 4411.80 |  84195800
2020-04-23 | 4450.19 | 4495.90 | 4395.75 | 4451.00 | 4451.00 |  90083500
2020-04-24 | 4387.03 | 4448.73 | 4366.09 | 4393.32 | 4393.32 |  81295300
2020-04-27 | 4479.86 | 4505.26 | 4448.05 | 4505.26 | 4505.26 |  75900400
2020-04-28 | 4507.42 | 4601.94 | 4493.51 | 4569.79 | 4569.79 | 104388900
2020-04-29 | 4566.29 | 4678.93 | 4552.81 | 4671.11 | 4671.11 | 111685100
2020-04-30 | 4693.28 | 4719.74 | 4554.91 | 4572.18 | 4572.18 | 141611100
2020-05-04 | 4413.14 | 4427.74 | 4362.13 | 4378.23 | 4378.23 | 124810600
2020-05-05 | 4455.74 | 4492.52 | 4419.95 | 4483.13 | 4483.13 |  93373300
2020-05-06 | 4484.16 | 4484.16 | 4425.78 | 4433.38 | 4433.38 |  83242500
2020-05-07 | 4456.44 | 4503.94 | 4440.98 | 4501.44 | 4501.44 |  78225400
2020-05-08 | 4538.09 | 4560.19 | 4519.59 | 4549.64 | 4549.64 |  49408600
2020-05-11 | 4561.19 | 4569.76 | 4460.24 | 4490.22 | 4490.22 |  83493200
2020-05-12 | 4473.43 | 4499.39 | 4453.65 | 4472.50 | 4472.50 |  99269700
2020-05-13 | 4420.50 | 4422.74 | 4336.56 | 4344.95 | 4344.95 | 103285300
2020-05-14 | 4294.01 | 4313.26 | 4194.58 | 4273.13 | 4273.13 | 127632000
2020-05-15 | 4314.97 | 4335.77 | 4255.19 | 4277.63 | 4277.63 | 111236400
2020-05-18 | 4361.03 | 4508.95 | 4354.73 | 4498.34 | 4498.34 | 119506400
2020-05-19 | 4536.07 | 4536.07 | 4421.11 | 4458.16 | 4458.16 | 138767200
2020-05-20 | 4434.62 | 4499.79 | 4396.20 | 4496.98 | 4496.98 | 107244100
2020-05-21 | 4443.92 | 4498.08 | 4429.27 | 4445.45 | 4445.45 |  88243500
2020-05-22 | 4381.82 | 4475.35 | 4368.80 | 4444.56 | 4444.56 |  99188200
2020-05-25 | 4482.54 | 4539.91 | 4451.56 | 4539.91 | 4539.91 |  65971900
2020-05-26 | 4588.30 | 4619.84 | 4573.89 | 4606.24 | 4606.24 | 140172500
2020-05-27 | 4621.77 | 4711.99 | 4614.41 | 4688.74 | 4688.74 | 177960100
2020-05-28 | 4718.11 | 4784.09 | 4701.52 | 4771.39 | 4771.39 | 127442900
2020-05-29 | 4733.98 | 4768.85 | 4695.36 | 4695.44 | 4695.44 | 167179700
2020-06-01 | 4776.72 | 4782.03 | 4721.63 | 4762.78 | 4762.78 |  75978000
2020-06-02 | 4799.88 | 4880.15 | 4795.28 | 4858.97 | 4858.97 | 126839400
2020-06-03 | 4911.45 | 5026.45 | 4909.99 | 5022.38 | 5022.38 | 160112800
2020-06-04 | 4994.18 | 5052.75 | 4966.82 | 5011.98 | 5011.98 | 138794600
2020-06-05 | 5060.92 | 5199.65 | 5060.92 | 5197.79 | 5197.79 | 186841500
2020-06-08 | 5159.30 | 5213.67 | 5137.20 | 5175.52 | 5175.52 | 152914400
2020-06-09 | 5187.09 | 5203.42 | 5053.21 | 5095.11 | 5095.11 | 160534800
2020-06-10 | 5119.86 | 5152.45 | 5043.57 | 5053.42 | 5053.42 | 121335100
2020-06-11 | 4925.95 | 4956.30 | 4815.60 | 4815.60 | 4815.60 | 161274600
2020-06-12 | 4774.11 | 4940.79 | 4759.17 | 4839.26 | 4839.26 | 133164300
2020-06-15 | 4716.98 | 4841.53 | 4691.81 | 4815.72 | 4815.72 | 111889900
2020-06-16 | 4922.79 | 5006.79 | 4887.56 | 4952.46 | 4952.46 | 144445800
2020-06-17 | 4952.57 | 5026.84 | 4952.57 | 4995.97 | 4995.97 | 107060900
2020-06-18 | 4978.30 | 5017.18 | 4908.60 | 4958.75 | 4958.75 | 101195000
2020-06-19 | 4997.53 | 5040.47 | 4979.45 | 4979.45 | 4979.45 | 219575400
2020-06-22 | 4928.01 | 5006.40 | 4902.06 | 4948.70 | 4948.70 |  84695500
2020-06-23 | 4972.88 | 5046.31 | 4962.60 | 5017.68 | 5017.68 | 101534900
2020-06-24 | 4985.63 | 5004.04 | 4871.36 | 4871.36 | 4871.36 |  97104300
2020-06-25 | 4860.16 | 4941.96 | 4795.05 | 4918.58 | 4918.58 |  99381800
2020-06-26 | 4965.72 | 5014.83 | 4908.15 | 4909.64 | 4909.64 |  83954200
2020-06-29 | 4887.23 | 4977.63 | 4867.33 | 4945.46 | 4945.46 |  94421100
2020-06-30 | 4958.94 | 4967.35 | 4901.96 | 4935.99 | 4935.99 | 102399800
2020-07-01 | 4939.80 | 4963.37 | 4851.37 | 4926.94 | 4926.94 |  94498400
2020-07-02 | 4963.13 | 5072.71 | 4956.66 | 5049.38 | 5049.38 | 115448500
2020-07-03 | 5056.67 | 5062.51 | 4982.24 | 5007.14 | 5007.14 |  61984900
2020-07-06 | 5112.50 | 5121.72 | 5059.07 | 5081.51 | 5081.51 |  88519700
2020-07-07 | 5054.04 | 5056.52 | 5009.03 | 5043.73 | 5043.73 |  75993100
2020-07-08 | 5004.82 | 5040.52 | 4969.83 | 4981.13 | 4981.13 |  79877900
2020-07-09 | 5006.52 | 5014.85 | 4911.56 | 4921.01 | 4921.01 |  83118100
2020-07-10 | 4891.61 | 4974.37 | 4882.50 | 4970.48 | 4970.48 |  82357100
2020-07-13 | 5026.20 | 5060.43 | 4980.12 | 5056.23 | 5056.23 |  75191300
2020-07-14 | 4990.48 | 5007.46 | 4941.73 | 5007.46 | 5007.46 |  83503800
2020-07-15 | 5045.92 | 5145.33 | 5039.19 | 5108.98 | 5108.98 |  97819900
2020-07-16 | 5076.52 | 5105.12 | 5048.32 | 5085.28 | 5085.28 |  69535800
2020-07-17 | 5088.00 | 5091.13 | 5045.07 | 5069.42 | 5069.42 |  82550600
2020-07-20 | 5058.48 | 5100.79 | 5015.11 | 5093.18 | 5093.18 |  65186800
2020-07-21 | 5129.78 | 5172.98 | 5097.42 | 5104.28 | 5104.28 |  85782100
2020-07-22 | 5098.48 | 5099.29 | 5028.48 | 5037.12 | 5037.12 |  75799200
2020-07-23 | 5064.72 | 5083.97 | 5019.21 | 5033.76 | 5033.76 |  79473700
2020-07-24 | 4973.73 | 4982.12 | 4925.41 | 4956.43 | 4956.43 |  76465000
2020-07-27 | 4944.30 | 4957.77 | 4923.19 | 4939.62 | 4939.62 |  74167000
2020-07-28 | 4930.10 | 4950.01 | 4893.63 | 4928.94 | 4928.94 |  78674500
2020-07-29 | 4948.48 | 4978.50 | 4945.58 | 4958.74 | 4958.74 |  75517100
2020-07-30 | 4952.08 | 4952.38 | 4801.02 | 4852.94 | 4852.94 | 137065700
2020-07-31 | 4866.24 | 4902.90 | 4783.69 | 4783.69 | 4783.69 | 129676300
2020-08-03 | 4797.06 | 4899.52 | 4763.60 | 4875.93 | 4875.93 | 104619900
2020-08-04 | 4905.66 | 4920.80 | 4856.65 | 4889.52 | 4889.52 |  86945300
2020-08-05 | 4916.96 | 4954.60 | 4907.41 | 4933.34 | 4933.34 |  74970100
2020-08-06 | 4919.41 | 4951.86 | 4860.98 | 4885.13 | 4885.13 |  80015300
2020-08-07 | 4873.10 | 4896.21 | 4843.90 | 4889.52 | 4889.52 |  62365400
2020-08-10 | 4905.27 | 4937.63 | 4878.58 | 4909.51 | 4909.51 |  62044500
2020-08-11 | 4952.41 | 5052.12 | 4949.05 | 5027.99 | 5027.99 |  97809400
2020-08-12 | 5017.73 | 5096.53 | 5010.80 | 5073.31 | 5073.31 |  76792800
2020-08-13 | 5055.42 | 5079.02 | 5037.55 | 5042.38 | 5042.38 |  57693500
2020-08-14 | 5018.95 | 5018.95 | 4921.58 | 4962.93 | 4962.93 |  66383400
2020-08-17 | 4972.59 | 4995.55 | 4937.72 | 4971.94 | 4971.94 |  51855600
2020-08-18 | 4951.98 | 5001.29 | 4924.15 | 4938.06 | 4938.06 |  60466700
2020-08-19 | 4934.79 | 4977.23 | 4917.53 | 4977.23 | 4977.23 |  53103600
2020-08-20 | 4914.69 | 4937.95 | 4888.15 | 4911.24 | 4911.24 |  66410900
2020-08-21 | 4927.61 | 4939.25 | 4839.08 | 4896.33 | 4896.33 |  72886800
2020-08-24 | 4948.71 | 5013.70 | 4948.71 | 5007.89 | 5007.89 |  68837200
2020-08-25 | 5023.06 | 5073.61 | 5008.27 | 5008.27 | 5008.27 |  64060000
2020-08-26 | 4991.63 | 5050.10 | 4977.94 | 5048.43 | 5048.43 |  49317700
2020-08-27 | 5052.26 | 5052.26 | 5005.46 | 5015.97 | 5015.97 |  67454700
2020-08-28 | 5031.31 | 5031.53 | 4970.64 | 5002.94 | 5002.94 |  71208000
2020-08-31 | 5041.34 | 5067.55 | 4942.18 | 4947.22 | 4947.22 |  97432500
2020-09-01 | 4974.42 | 4993.56 | 4892.83 | 4938.10 | 4938.10 |  91322100
2020-09-02 | 4969.62 | 5062.01 | 4959.64 | 5031.74 | 5031.74 |  86998900
2020-09-03 | 5074.64 | 5131.39 | 4982.34 | 5009.52 | 5009.52 |  93616800
2020-09-04 | 4974.69 | 5068.88 | 4928.79 | 4965.07 | 4965.07 | 108586000
2020-09-07 | 4979.87 | 5064.64 | 4979.87 | 5053.72 | 5053.72 |  61686000
2020-09-08 | 5052.88 | 5061.60 | 4935.38 | 4973.52 | 4973.52 |  85589800
2020-09-09 | 4980.46 | 5058.35 | 4973.36 | 5042.98 | 5042.98 |  86318500
2020-09-10 | 5039.48 | 5062.89 | 5005.84 | 5023.93 | 5023.93 |  70699400
2020-09-11 | 5014.97 | 5053.63 | 4997.86 | 5034.14 | 5034.14 |  70572900
2020-09-14 | 5071.87 | 5087.52 | 5034.91 | 5051.88 | 5051.88 |  57540800
2020-09-15 | 5056.90 | 5087.99 | 5035.10 | 5067.93 | 5067.93 |  79316700
2020-09-16 | 5065.75 | 5091.52 | 5029.56 | 5074.42 | 5074.42 |  81456400
2020-09-17 | 5005.89 | 5053.32 | 4995.65 | 5039.50 | 5039.50 |  85821100
2020-09-18 | 5035.94 | 5041.33 | 4978.18 | 4978.18 | 4978.18 | 279158000
2020-09-21 | 4949.76 | 4949.76 | 4779.21 | 4792.04 | 4792.04 | 128894100
2020-09-22 | 4809.57 | 4827.00 | 4772.84 | 4772.84 | 4772.84 |  92909500
2020-09-23 | 4824.17 | 4871.45 | 4802.26 | 4802.26 | 4802.26 |  86947200
2020-09-24 | 4746.10 | 4806.83 | 4744.04 | 4762.62 | 4762.62 |  97836800
2020-09-25 | 4754.81 | 4758.05 | 4666.26 | 4729.66 | 4729.66 |  96957900
2020-09-28 | 4806.14 | 4849.97 | 4788.18 | 4843.27 | 4843.27 |  96864500
2020-09-29 | 4832.87 | 4846.63 | 4806.45 | 4832.07 | 4832.07 |  73788000
2020-09-30 | 4793.19 | 4854.02 | 4782.69 | 4803.44 | 4803.44 |  98788900
2020-10-01 | 4850.20 | 4871.83 | 4804.77 | 4824.04 | 4824.04 |  90319600
2020-10-02 | 4769.43 | 4824.88 | 4757.22 | 4824.88 | 4824.88 |  78027700
2020-10-05 | 4863.63 | 4876.86 | 4842.26 | 4871.87 | 4871.87 |  73984600
2020-10-06 | 4881.80 | 4925.71 | 4850.36 | 4895.46 | 4895.46 |  88768400
2020-10-07 | 4888.49 | 4915.63 | 4865.26 | 4882.00 | 4882.00 |  90531200
2020-10-08 | 4910.49 | 4936.04 | 4877.10 | 4911.94 | 4911.94 |  76900000
2020-10-09 | 4925.41 | 4954.02 | 4918.06 | 4946.81 | 4946.81 |  82326900
2020-10-12 | 4952.47 | 4998.51 | 4944.00 | 4979.29 | 4979.29 |  74090900
2020-10-13 | 4976.28 | 4976.58 | 4928.64 | 4947.61 | 4947.61 |  81146200
2020-10-14 | 4956.69 | 4965.32 | 4928.43 | 4941.66 | 4941.66 |  71558400
2020-10-15 | 4873.03 | 4881.31 | 4808.58 | 4837.42 | 4837.42 | 106038500
2020-10-16 | 4904.10 | 4957.60 | 4875.76 | 4935.86 | 4935.86 | 103413300
2020-10-19 | 4955.39 | 4993.39 | 4881.46 | 4942.62 | 4942.62 |  44905900
2020-10-20 | 4932.87 | 4968.61 | 4914.49 | 4929.28 | 4929.28 |  89484700
2020-10-21 | 4945.33 | 4945.33 | 4849.01 | 4853.95 | 4853.95 |  77277800
2020-10-22 | 4830.44 | 4873.90 | 4783.65 | 4851.38 | 4851.38 |  89673900
2020-10-23 | 4843.28 | 4934.71 | 4843.14 | 4909.64 | 4909.64 |  80388100
2020-10-26 | 4844.64 | 4896.47 | 4814.99 | 4816.12 | 4816.12 |         0
2020-10-27 | 4818.98 | 4818.98 | 4723.70 | 4730.66 | 4730.66 |         0
2020-10-28 | 4635.19 | 4640.63 | 4521.61 | 4571.12 | 4571.12 |         0
2020-10-29 | 4571.13 | 4606.72 | 4512.57 | 4569.67 | 4569.67 |         0
2020-10-30 | 4519.37 | 4601.74 | 4519.37 | 4594.24 | 4594.24 |         0
2020-11-02 | 4614.95 | 4705.11 | 4581.86 | 4691.14 | 4691.14 |         0
2020-11-03 | 4743.86 | 4812.29 | 4730.23 | 4805.61 | 4805.61 |         0
2020-11-04 | 4736.46 | 4926.56 | 4730.31 | 4922.85 | 4922.85 |         0
2020-11-05 | 4956.02 | 4998.19 | 4942.18 | 4983.99 | 4983.99 |         0
2020-11-06 | 4964.26 | 4997.74 | 4915.24 | 4960.88 | 4960.88 |         0
2020-11-09 | 5036.92 | 5387.49 | 5021.33 | 5336.32 | 5336.32 |         0
2020-11-10 | 5351.31 | 5439.08 | 5327.22 | 5418.97 | 5418.97 |         0
2020-11-11 | 5433.66 | 5462.95 | 5408.67 | 5445.21 | 5445.21 |         0
2020-11-12 | 5394.37 | 5421.40 | 5348.63 | 5362.57 | 5362.57 |         0
2020-11-13 | 5343.32 | 5411.12 | 5343.25 | 5380.16 | 5380.16 |         0
2020-11-16 | 5430.57 | 5518.91 | 5402.31 | 5471.48 | 5471.48 |         0
2020-11-17 | 5468.29 | 5487.31 | 5441.26 | 5483.00 | 5483.00 |         0
2020-11-18 | 5468.17 | 5521.01 | 5452.12 | 5511.45 | 5511.45 |         0
2020-11-19 | 5458.02 | 5490.18 | 5449.45 | 5474.66 | 5474.66 |         0
2020-11-20 | 5463.99 | 5524.25 | 5461.39 | 5495.89 | 5495.89 |         0
2020-11-23 | 5543.83 | 5555.83 | 5492.15 | 5492.15 | 5492.15 |  95986700
2020-11-24 | 5546.07 | 5574.69 | 5536.11 | 5558.42 | 5558.42 |         0
2020-11-25 | 5577.97 | 5589.78 | 5545.01 | 5571.29 | 5571.29 |         0
2020-11-26 | 5589.38 | 5592.78 | 5559.72 | 5566.79 | 5566.79 |  65753800
2020-11-27 | 5563.04 | 5612.76 | 5556.62 | 5598.18 | 5598.18 |  84633600
2020-11-30 | 5564.16 | 5599.94 | 5518.55 | 5518.55 | 5518.55 |         0
2020-12-01 | 5542.46 | 5589.68 | 5529.25 | 5581.64 | 5581.64 |         0
2020-12-02 | 5563.05 | 5585.87 | 5549.79 | 5583.01 | 5583.01 |         0
2020-12-03 | 5581.53 | 5584.10 | 5546.29 | 5574.36 | 5574.36 |         0
2020-12-04 | 5574.12 | 5616.62 | 5574.12 | 5609.15 | 5609.15 |         0
2020-12-07 | 5594.50 | 5595.83 | 5535.42 | 5573.38 | 5573.38 |  86156600
2020-12-08 | 5553.79 | 5574.57 | 5521.87 | 5560.67 | 5560.67 |         0
2020-12-09 | 5590.19 | 5599.41 | 5545.94 | 5546.82 | 5546.82 |  90861600
2020-12-10 | 5558.96 | 5572.80 | 5511.48 | 5549.65 | 5549.65 |         0
2020-12-11 | 5528.14 | 5532.81 | 5466.56 | 5507.55 | 5507.55 |  96872800
2020-12-14 | 5547.30 | 5577.18 | 5527.84 | 5527.84 | 5527.84 |         0
2020-12-15 | 5521.79 | 5565.52 | 5517.06 | 5530.31 | 5530.31 |         0
2020-12-16 | 5551.45 | 5589.76 | 5515.50 | 5547.68 | 5547.68 |         0
2020-12-17 | 5578.79 | 5585.51 | 5547.59 | 5549.46 | 5549.46 |         0
2020-12-18 | 5533.78 | 5581.96 | 5519.17 | 5527.84 | 5527.84 | 173234900
2020-12-21 | 5392.55 | 5422.10 | 5306.58 | 5393.34 | 5393.34 | 122849400
2020-12-22 | 5411.15 | 5477.87 | 5411.15 | 5466.86 | 5466.86 |         0
2020-12-23 | 5472.14 | 5539.16 | 5472.03 | 5527.59 | 5527.59 |  59208500
2020-12-24 | 5542.49 | 5545.71 | 5517.01 | 5522.01 | 5522.01 |         0
2020-12-28 | 5562.04 | 5601.00 | 5547.90 | 5588.38 | 5588.38 |  44706900
2020-12-29 | 5610.13 | 5625.52 | 5603.74 | 5611.79 | 5611.79 |         0
2020-12-30 | 5603.72 | 5625.60 | 5594.11 | 5599.41 | 5599.41 |  35280300
2020-12-31 | 5573.20 | 5598.93 | 5551.41 | 5551.41 | 5551.41 |         0
2021-01-04 | 5614.04 | 5656.42 | 5567.97 | 5588.96 | 5588.96 |  82741000
2021-01-05 | 5561.60 | 5603.66 | 5530.48 | 5564.60 | 5564.60 |  79263400
2021-01-06 | 5601.01 | 5648.42 | 5553.39 | 5630.60 | 5630.60 | 116286300
2021-01-07 | 5651.04 | 5689.28 | 5629.49 | 5669.85 | 5669.85 |  91729600
2021-01-08 | 5711.58 | 5721.89 | 5676.15 | 5706.88 | 5706.88 |  87558400
2021-01-11 | 5684.66 | 5704.09 | 5629.46 | 5662.43 | 5662.43 |  76382800
2021-01-12 | 5672.20 | 5679.06 | 5636.75 | 5650.97 | 5650.97 |  73935200
2021-01-13 | 5648.96 | 5679.07 | 5643.75 | 5662.67 | 5662.67 | 109764000
2021-01-14 | 5662.17 | 5690.49 | 5656.75 | 5681.14 | 5681.14 | 104615600
2021-01-15 | 5648.70 | 5656.45 | 5563.74 | 5611.69 | 5611.69 | 127619000
2021-01-18 | 5584.85 | 5618.42 | 5584.59 | 5617.27 | 5617.27 |  62122300
2021-01-19 | 5647.75 | 5655.22 | 5592.20 | 5598.61 | 5598.61 |  89498100
2021-01-20 | 5615.41 | 5646.06 | 5602.49 | 5628.44 | 5628.44 |  78552400
2021-01-21 | 5660.27 | 5665.98 | 5589.80 | 5590.79 | 5590.79 |  87605000
2021-01-22 | 5568.88 | 5573.71 | 5511.44 | 5559.57 | 5559.57 |  89454700
2021-01-25 | 5579.73 | 5584.40 | 5453.24 | 5472.36 | 5472.36 | 103153900
2021-01-26 | 5473.25 | 5555.28 | 5471.09 | 5523.52 | 5523.52 |  84017800
2021-01-27 | 5517.53 | 5545.45 | 5401.43 | 5459.62 | 5459.62 | 123358200
2021-01-28 | 5407.74 | 5525.95 | 5379.22 | 5510.52 | 5510.52 | 113180800
2021-01-29 | 5421.53 | 5474.80 | 5399.21 | 5399.21 | 5399.21 | 109393800
2021-02-01 | 5441.43 | 5481.67 | 5429.78 | 5461.68 | 5461.68 |  75051100
2021-02-02 | 5510.62 | 5574.77 | 5509.24 | 5563.11 | 5563.11 |  92321700
2021-02-03 | 5610.59 | 5626.41 | 5554.09 | 5563.05 | 5563.05 |  81321400
2021-02-04 | 5568.39 | 5613.95 | 5566.58 | 5608.54 | 5608.54 |  84653400
2021-02-05 | 5638.74 | 5673.03 | 5627.84 | 5659.26 | 5659.26 |  90026000
2021-02-08 | 5688.68 | 5714.28 | 5673.63 | 5686.03 | 5686.03 |  75598300
2021-02-09 | 5703.53 | 5703.53 | 5674.43 | 5691.54 | 5691.54 |  74734600
2021-02-10 | 5719.32 | 5719.32 | 5647.28 | 5670.80 | 5670.80 |  80605800
2021-02-11 | 5684.94 | 5692.00 | 5656.80 | 5669.82 | 5669.82 |  85822100
2021-02-12 | 5651.67 | 5705.02 | 5627.99 | 5703.67 | 5703.67 |  74872400
2021-02-15 | 5732.30 | 5801.38 | 5722.16 | 5786.25 | 5786.25 |  95598000
2021-02-16 | 5796.43 | 5797.92 | 5768.96 | 5786.53 | 5786.53 |  69738200
2021-02-17 | 5762.01 | 5790.27 | 5752.85 | 5765.84 | 5765.84 |  89772300
2021-02-18 | 5757.75 | 5779.01 | 5720.58 | 5728.33 | 5728.33 |  95205800
2021-02-19 | 5737.19 | 5784.90 | 5733.84 | 5773.55 | 5773.55 |  95515600
2021-02-22 | 5737.47 | 5776.64 | 5703.48 | 5767.44 | 5767.44 |  83870900
2021-02-23 | 5781.24 | 5804.90 | 5721.92 | 5779.84 | 5779.84 |         0
2021-02-24 | 5769.21 | 5804.14 | 5758.30 | 5797.98 | 5797.98 |  83298700
2021-02-25 | 5824.72 | 5834.36 | 5783.89 | 5783.89 | 5783.89 |  99039600
2021-02-26 | 5715.69 | 5768.03 | 5688.26 | 5703.22 | 5703.22 | 126426700
2021-03-01 | 5770.89 | 5804.35 | 5765.80 | 5792.79 | 5792.79 |  83783600
2021-03-02 | 5774.62 | 5835.74 | 5773.52 | 5809.73 | 5809.73 |  78464500
2021-03-03 | 5841.20 | 5871.43 | 5788.66 | 5830.06 | 5830.06 |  91437400
2021-03-04 | 5800.73 | 5844.69 | 5797.67 | 5830.65 | 5830.65 |  96687500
2021-03-05 | 5794.48 | 5837.55 | 5755.60 | 5782.65 | 5782.65 |  99553700
